Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       7/75320       std::__detail::_Hash_node_value_base<std::pair<unsigned int const, session_value> >::_M_v() [44]
                0.00    0.00       7/75320       decltype ((get<0>)((forward<std::pair<unsigned int const, session_value>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned int const, session_value>&>(std::pair<unsigned int const, session_value>&) const [42]
                0.00    0.00       7/89170       std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned int const&, unsigned long) const [28]
-----------------------------------------------
                0.00    0.00    1620/1620        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*, unsigned long) [88]
[89]     0.0    0.00    0.00    1620         std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [89]
                0.00    0.00    1024/61862       std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>::_M_next() const [53]
                0.00    0.00    1024/46409       std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) const [63]
-----------------------------------------------
                0.00    0.00    1620/1620        std::enable_if<std::is_constructible<std::pair<unsigned int const, session_value>, std::pair<unsigned int, session_value>&&>::value, std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool> >::type std::unordered_map<unsigned int, session_value, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, session_value> > >::insert<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [91]
[90]     0.0    0.00    0.00    1620         std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool> std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::emplace<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [90]
                0.00    0.00    1620/9720        std::pair<unsigned int, session_value>&& std::forward<std::pair<unsigned int, session_value> >(std::remove_reference<std::pair<unsigned int, session_value> >::type&) [64]
                0.00    0.00    1620/1620        std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool> std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned int, session_value> >(std::integral_constant<bool, true>, std::pair<unsigned int, session_value>&&) [87]
-----------------------------------------------
                0.00    0.00    1620/1620        IpsSession::addSession(packet_t*) [79]
[91]     0.0    0.00    0.00    1620         std::enable_if<std::is_constructible<std::pair<unsigned int const, session_value>, std::pair<unsigned int, session_value>&&>::value, std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool> >::type std::unordered_map<unsigned int, session_value, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, session_value> > >::insert<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [91]
                0.00    0.00    1620/9720        std::pair<unsigned int, session_value>&& std::forward<std::pair<unsigned int, session_value> >(std::remove_reference<std::pair<unsigned int, session_value> >::type&) [64]
                0.00    0.00    1620/1620        std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool> std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::emplace<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [90]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [102]
[92]     0.0    0.00    0.00    1620         std::pointer_traits<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [92]
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::addressof<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [108]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [102]
[93]     0.0    0.00    0.00    1620         std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*, unsigned long) [93]
                0.00    0.00    1620/1620        __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >::deallocate(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*, unsigned long) [80]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [102]
[94]     0.0    0.00    0.00    1620         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::destroy<std::pair<unsigned int const, session_value> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, std::pair<unsigned int const, session_value>*) [94]
                0.00    0.00    1620/1620        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >::destroy<std::pair<unsigned int const, session_value> >(std::pair<unsigned int const, session_value>*) [81]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_allocate_node<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [101]
[95]     0.0    0.00    0.00    1620         std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, unsigned long) [95]
                0.00    0.00    1620/1620        __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >::allocate(unsigned long, void const*) [82]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_allocate_node<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [101]
[96]     0.0    0.00    0.00    1620         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::construct<std::pair<unsigned int const, session_value>, std::pair<unsigned int, session_value> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, std::pair<unsigned int const, session_value>*, std::pair<unsigned int, session_value>&&) [96]
                0.00    0.00    1620/9720        std::pair<unsigned int, session_value>&& std::forward<std::pair<unsigned int, session_value> >(std::remove_reference<std::pair<unsigned int, session_value> >::type&) [64]
                0.00    0.00    1620/1620        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >::construct<std::pair<unsigned int const, session_value>, std::pair<unsigned int, session_value> >(std::pair<unsigned int const, session_value>*, std::pair<unsigned int, session_value>&&) [83]
-----------------------------------------------
                0.00    0.00    1620/1620        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >::construct<std::pair<unsigned int const, session_value>, std::pair<unsigned int, session_value> >(std::pair<unsigned int const, session_value>*, std::pair<unsigned int, session_value>&&) [83]
[97]     0.0    0.00    0.00    1620         std::pair<unsigned int const, session_value>::pair<unsigned int, session_value, true>(std::pair<unsigned int, session_value>&&) [97]
                0.00    0.00    1620/1620        unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [107]
                0.00    0.00    1620/1620        session_value&& std::forward<session_value>(std::remove_reference<session_value>::type&) [106]
-----------------------------------------------
                0.00    0.00    1620/1620        std::pair<std::__decay_and_strip<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool>(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>&&, bool&&) [109]
[98]     0.0    0.00    0.00    1620         std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool>::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool, true>(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>&&, bool&&) [98]
                0.00    0.00    1620/3240        std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>&& std::forward<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false> >(std::remove_reference<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false> >::type&) [68]
                0.00    0.00    1620/3240        bool&& std::forward<bool>(std::remove_reference<bool>::type&) [71]
-----------------------------------------------
                0.00    0.00    1620/1620        std::pair<std::__decay_and_strip<unsigned int&>::__type, std::__decay_and_strip<session_value&>::__type> std::make_pair<unsigned int&, session_value&>(unsigned int&, session_value&) [110]
[99]     0.0    0.00    0.00    1620         std::pair<unsigned int, session_value>::pair<unsigned int&, session_value&, true>(unsigned int&, session_value&) [99]
                0.00    0.00    1620/3240        unsigned int& std::forward<unsigned int&>(std::remove_reference<unsigned int&>::type&) [70]
                0.00    0.00    1620/3240        session_value& std::forward<session_value&>(std::remove_reference<session_value&>::type&) [69]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_allocate_node<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [101]
[100]    0.0    0.00    0.00    1620         std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>::_Hash_node() [100]
                0.00    0.00    1620/1620        std::__detail::_Hash_node_value_base<std::pair<unsigned int const, session_value> >::_Hash_node_value_base() [103]
-----------------------------------------------
                0.00    0.00    1620/1620        std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool> std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned int, session_value> >(std::integral_constant<bool, true>, std::pair<unsigned int, session_value>&&) [87]
[101]    0.0    0.00    0.00    1620         std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_allocate_node<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [101]
                0.00    0.00    3240/6494        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_node_allocator() [65]
                0.00    0.00    1620/1620        std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, unsigned long) [95]
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [105]
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>::_Hash_node() [100]
                0.00    0.00    1620/3240        operator new(unsigned long, void*) [72]
                0.00    0.00    1620/9720        std::pair<unsigned int, session_value>&& std::forward<std::pair<unsigned int, session_value> >(std::remove_reference<std::pair<unsigned int, session_value> >::type&) [64]
                0.00    0.00    1620/143608      std::__detail::_Hash_node_value_base<std::pair<unsigned int const, session_value> >::_M_valptr() [19]
                0.00    0.00    1620/1620        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::construct<std::pair<unsigned int const, session_value>, std::pair<unsigned int, session_value> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, std::pair<unsigned int const, session_value>*, std::pair<unsigned int, session_value>&&) [96]
-----------------------------------------------
                0.00    0.00     169/1620        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [190]
                0.00    0.00    1451/1620        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [114]
[102]    0.0    0.00    0.00    1620         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [102]
                0.00    0.00    3240/6494        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_node_allocator() [65]
                0.00    0.00    1620/1620        std::pointer_traits<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [92]
                0.00    0.00    1620/143608      std::__detail::_Hash_node_value_base<std::pair<unsigned int const, session_value> >::_M_valptr() [19]
                0.00    0.00    1620/1620        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::destroy<std::pair<unsigned int const, session_value> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, std::pair<unsigned int const, session_value>*) [94]
                0.00    0.00    1620/1620        std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >&, std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*, unsigned long) [93]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>::_Hash_node() [100]
[103]    0.0    0.00    0.00    1620         std::__detail::_Hash_node_value_base<std::pair<unsigned int const, session_value> >::_Hash_node_value_base() [103]
                0.00    0.00    1620/1621        std::__detail::_Hash_node_base::_Hash_node_base() [78]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::addressof<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [108]
[104]    0.0    0.00    0.00    1620         std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__addressof<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [104]
-----------------------------------------------
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> > >::_M_allocate_node<std::pair<unsigned int, session_value> >(std::pair<unsigned int, session_value>&&) [101]
[105]    0.0    0.00    0.00    1620         std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__to_address<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [105]
-----------------------------------------------
                0.00    0.00    1620/1620        std::pair<unsigned int const, session_value>::pair<unsigned int, session_value, true>(std::pair<unsigned int, session_value>&&) [97]
[106]    0.0    0.00    0.00    1620         session_value&& std::forward<session_value>(std::remove_reference<session_value>::type&) [106]
-----------------------------------------------
                0.00    0.00    1620/1620        std::pair<unsigned int const, session_value>::pair<unsigned int, session_value, true>(std::pair<unsigned int, session_value>&&) [97]
[107]    0.0    0.00    0.00    1620         unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [107]
-----------------------------------------------
                0.00    0.00    1620/1620        std::pointer_traits<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [92]
[108]    0.0    0.00    0.00    1620         std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::addressof<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [108]
                0.00    0.00    1620/1620        std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>* std::__addressof<std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false> >(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>&) [104]
-----------------------------------------------
                0.00    0.00    1620/1620        std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool> std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned int, session_value> >(std::integral_constant<bool, true>, std::pair<unsigned int, session_value>&&) [87]
[109]    0.0    0.00    0.00    1620         std::pair<std::__decay_and_strip<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool>(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>&&, bool&&) [109]
                0.00    0.00    1620/3240        bool&& std::forward<bool>(std::remove_reference<bool>::type&) [71]
                0.00    0.00    1620/3240        std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>&& std::forward<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false> >(std::remove_reference<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false> >::type&) [68]
                0.00    0.00    1620/1620        std::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool>::pair<std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>, bool, true>(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>&&, bool&&) [98]
-----------------------------------------------
                0.00    0.00    1620/1620        IpsSession::addSession(packet_t*) [79]
[110]    0.0    0.00    0.00    1620         std::pair<std::__decay_and_strip<unsigned int&>::__type, std::__decay_and_strip<session_value&>::__type> std::make_pair<unsigned int&, session_value&>(unsigned int&, session_value&) [110]
                0.00    0.00    1620/3240        session_value& std::forward<session_value&>(std::remove_reference<session_value&>::type&) [69]
                0.00    0.00    1620/3240        unsigned int& std::forward<unsigned int&>(std::remove_reference<unsigned int&>::type&) [70]
                0.00    0.00    1620/1620        std::pair<unsigned int, session_value>::pair<unsigned int&, session_value&, true>(unsigned int&, session_value&) [99]
-----------------------------------------------
                0.00    0.00    1451/1451        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::erase(std::__detail::_Node_const_iterator<std::pair<unsigned int const, session_value>, false, false>) [113]
[111]    0.0    0.00    0.00    1451         std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_get_previous_node(unsigned long, std::__detail::_Hash_node_base*) [111]
-----------------------------------------------
                0.00    0.00    1451/1451        std::unordered_map<unsigned int, session_value, std::hash<unsigned int>, std::equal_to<unsigned int>, std::allocator<std::pair<unsigned int const, session_value> > >::erase(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>) [115]
[112]    0.0    0.00    0.00    1451         std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::erase(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>) [112]
                0.00    0.00    1451/1451        std::__detail::_Node_const_iterator<std::pair<unsigned int const, session_value>, false, false>::_Node_const_iterator(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false> const&) [116]
                0.00    0.00    1451/1451        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::erase(std::__detail::_Node_const_iterator<std::pair<unsigned int const, session_value>, false, false>) [113]
-----------------------------------------------
                0.00    0.00    1451/1451        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::erase(std::__detail::_Node_iterator<std::pair<unsigned int const, session_value>, false, false>) [112]
[113]    0.0    0.00    0.00    1451         std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::erase(std::__detail::_Node_const_iterator<std::pair<unsigned int const, session_value>, false, false>) [113]
                0.00    0.00    1451/46409       std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) const [63]
                0.00    0.00    1451/1451        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_get_previous_node(unsigned long, std::__detail::_Hash_node_base*) [111]
                0.00    0.00    1451/1451        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [114]
-----------------------------------------------
                0.00    0.00    1451/1451        std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::erase(std::__detail::_Node_const_iterator<std::pair<unsigned int const, session_value>, false, false>) [113]
[114]    0.0    0.00    0.00    1451         std::_Hashtable<unsigned int, std::pair<unsigned int const, session_value>, std::allocator<std::pair<unsigned int const, session_value> >, std::__detail::_Select1st, std::equal_to<unsigned int>, std::hash<unsigned int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<std::pair<unsigned int const, session_value>, false>*) [114]
